PayStationBlockfaceId,ElementKey,ParkingSpaces,PaidParkingArea,ParkingTimeLimitCategory,PeakHourStart1,PeakHourEnd1,PeakHourStart2,PeakHourEnd2,PeakHourStart3,PeakHourEnd3,PaidAreaStartTime,PaidAreaEndTime,EffectiveStartDate,EffectiveEndDate,PaidParkingRate,ParkingCategory,Load,Zone,WeekdayRate1,WeekdayStart1,WeekdayEnd1,WeekdayRate2,WeekdayStart2,WeekdayEnd2,WeekdayRate3,WeekdayStart3,WeekdayEnd3,StartTimeWeekday,EndTimeWeekday,SaturdayRate1,SaturdayStart1,SaturdayEnd1,SaturdayRate2,SaturdayStart2,SaturdayEnd2,SaturdayRate3,SaturdayStart3,SaturdayEnd3,StartTimeSaturday,EndTimeSaturday,  SundayRate1,SundayStart1,SundayEnd1,SundayRate2,SundayStart2,SundayEnd2,SundayRate3,SundayStart3,SundayEnd3,StartTimeSunday,EndTimeSunday
3305,7265,8,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3307,9721,6,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3308,76989,4,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3309,36122,9,Belltown,240,15:00:00,18:00:00,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3310,27277,12,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3311,76985,5,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3313,58617,7,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3314,72329,10,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3315,54009,12,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,06-SEP-13,2,Paid Parking,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3316,2781,8,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3317,35942,7,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,19-AUG-13,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3318,24046,6,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3320,13526,4,Belltown,240,15:00:00,18:00:00,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3321,9158,7,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3322,78041,9,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3324,78118,7,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3325,58814,4,Belltown,240,15:00:00,18:00:00,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3326,10209,7,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3327,72330,8,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3328,74034,9,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3329,27278,6,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3330,32490,9,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3331,70758,6,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3332,28958,6,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,08-OCT-12,2,Paid Parking,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3333,58622,5,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3334,13346,8,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3335,31894,3,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3336,76626,13,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3337,13297,4,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3338,72333,4,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3339,32433,5,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3340,58813,6,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3341,77349,9,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,02-MAY-13,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3342,4438,9,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3343,77350,8,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,01-MAY-13,2,Paid Parking,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3344,81454,5,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3345,54953,7,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,23-JAN-13,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3346,6198,8,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3347,81289,9,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Carpool Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3348,54673,6,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,02-MAY-13,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3349,31893,5,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3350,1030,10,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,02-MAY-13,2,Paid Parking,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3351,36121,6,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3352,36110,8,Belltown,240,15:00:00,18:00:00,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,19-APR-13,2,Paid Parking,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3353,36114,8,Belltown,240,15:00:00,18:00:00,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,19-APR-13,2,Paid Parking,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3355,78042,6,Belltown,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,11-SEP-12,22-AUG-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4317,8613,10,Denny Triangle,240,NULL,NULL,NULL,NULL,NULL,NULL,8AM,6PM,09-JUL-14,24-OCT-14,2,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4318,32122,9,South Lake Union,600,NULL,NULL,NULL,NULL,NULL,NULL,8AM,6PM,15-JUL-14,03-OCT-14,1.5,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4319,2986,5,Pioneer Square,120,NULL,NULL,NULL,NULL,NULL,NULL,8AM,6PM,16-JUL-14,12-NOV-14,3,Paid Parking,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4320,33742,8,Uptown Triangle,600,NULL,NULL,NULL,NULL,NULL,NULL,8AM,6PM,16-JUL-14,20-SEP-14,1,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4321,34838,2,Commercial Core,30,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,17-JUL-14,22-APR-15,4,Paid Parking,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4322,56150,0,Pike-Pine,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,17-JUL-14,14-AUG-14,2,No Parking Allowed,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4323,53422,7,Commercial Core,120,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,18-JUL-14,22-APR-15,4,Paid Parking,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4324,48449,7,Ballard,120,NULL,NULL,NULL,NULL,NULL,NULL,8AM,6PM,18-JUL-14,12-SEP-14,2,Paid Parking,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4325,12765,13,Commercial Core,120,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,08-JUL-14,22-APR-15,4,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4326,25698,5,Commercial Core,120,NULL,NULL,NULL,NULL,NULL,NULL,8AM,8PM,22-JUL-14,22-JUL-14,4,Paid Parking,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4327,25702,9,Commercial Core,120,15:00:00,19:00:00,NULL,NULL,NULL,NULL,8AM,8PM,22-JUL-14,22-JUL-14,4,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4328,120175,47,Westlake Ave N,240,NULL,NULL,NULL,NULL,NULL,NULL,9AM,4PM,23-JUL-14,26-MAR-15,1,Restricted Parking Zone,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4329,120240,30,Westlake Ave N,240,NULL,NULL,NULL,NULL,NULL,NULL,9AM,4PM,23-JUL-14,26-MAR-15,1,Restricted Parking Zone,2,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4330,81510,25,Westlake Ave N,240,NULL,NULL,NULL,NULL,NULL,NULL,9AM,4PM,23-JUL-14,26-MAR-15,1,Restricted Parking Zone,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4332,120203,7,Westlake Ave N,240,NULL,NULL,NULL,NULL,NULL,NULL,9AM,4PM,23-JUL-14,26-MAR-15,1,Restricted Parking Zone,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4333,120206,13,Westlake Ave N,240,NULL,NULL,NULL,NULL,NULL,NULL,9AM,4PM,23-JUL-14,26-MAR-15,1,Restricted Parking Zone,3,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4334,24049,8,Belltown,240,07:00:00,09:00:00,NULL,NULL,NULL,NULL,8AM,8PM,23-JUL-14,22-AUG-14,2,Paid Parking,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4335,35693,9,Uptown Triangle,600,NULL,NULL,NULL,NULL,NULL,NULL,8AM,6PM,23-JUL-14,20-SEP-14,1,Paid Parking,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
